# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth perigee
9.4140000000e+05 8.4429190433e+06 9.0054137304e+06 7.2517065906e+00 2.2647532925e+01 -3.0169487721e+08 2.3030605380e+08 -5.8929366933e+02 -8.1840096108e+02 -3.5846532573e+08 3.6139651175e+08 -9.2083520306e+02 -4.8574281944e+02 -3.7819715772e+28 -3.1721496699e+10 7.5106780000e+25 5.0872502008e+08 3.0778800000e+08
9.4170000000e+05 8.4450933173e+06 9.0122088731e+06 7.2434528793e+00 2.2653417354e+01 -3.0187156471e+08 2.3006046178e+08 -5.8862294999e+02 -8.1887914599e+02 -3.5874152201e+08 3.6125073100e+08 -9.2047330814e+02 -4.8612879715e+02 -3.7819715772e+28 -2.9836798879e+10 7.5106780000e+25 5.0882019117e+08 3.0778800000e+08
9.4200000000e+05 8.4472651145e+06 9.0190057801e+06 7.2351943551e+00 2.2659295107e+01 -3.0204805094e+08 2.2981472637e+08 -5.8795183955e+02 -8.1935678836e+02 -3.5901760971e+08 3.6110483452e+08 -9.2011137631e+02 -4.8651432539e+02 -3.7819715772e+28 -3.7068209084e+10 7.5106780000e+25 5.0891538101e+08 3.0778800000e+08
9.4230000000e+05 8.4494344334e+06 9.0258044495e+06 7.2269310233e+00 2.2665166179e+01 -3.0222433578e+08 2.2956884776e+08 -5.8728033843e+02 -8.1983388788e+02 -3.5929358883e+08 3.6095882245e+08 -9.1974940784e+02 -4.8689940461e+02 -3.7819715772e+28 -3.9052751298e+10 7.5106780000e+25 5.0901058960e+08 3.0778800000e+08
9.4260000000e+05 8.4516012726e+06 9.0326048792e+06 7.2186628896e+00 2.2671030567e+01 -3.0240041911e+08 2.2932282609e+08 -5.8660844709e+02 -8.2031044422e+02 -3.5956945936e+08 3.6081269492e+08 -9.1938740301e+02 -4.8728403523e+02 -3.7819715772e+28 -3.9810783367e+10 7.5106780000e+25 5.0910581692e+08 3.0778800000e+08
9.4290000000e+05 8.4537656307e+06 9.0394070672e+06 7.2103899591e+00 2.2676888267e+01 -3.0257630081e+08 2.2907666154e+08 -5.8593616595e+02 -8.2078645705e+02 -3.5984522127e+08 3.6066645207e+08 -9.1902536207e+02 -4.8766821771e+02 -3.7819715772e+28 -4.4566127808e+10 7.5106780000e+25 5.0920106297e+08 3.0778800000e+08
9.4320000000e+05 8.4559275061e+06 9.0462110115e+06 7.2021122375e+00 2.2682739274e+01 -3.0275198077e+08 2.2883035427e+08 -5.8526349547e+02 -8.2126192606e+02 -3.6012087457e+08 3.6052009404e+08 -9.1866328530e+02 -4.8805195247e+02 -3.7819715772e+28 -3.5151712478e+10 7.5106780000e+25 5.0929632777e+08 3.0778800000e+08
9.4350000000e+05 8.4580868975e+06 9.0530167101e+06 7.1938297301e+00 2.2688583586e+01 -3.0292745887e+08 2.2858390444e+08 -5.8459043609e+02 -8.2173685091e+02 -3.6039641924e+08 3.6037362095e+08 -9.1830117296e+02 -4.8843523995e+02 -3.7819715772e+28 -3.0374201604e+10 7.5106780000e+25 5.0939161130e+08 3.0778800000e+08
9.4380000000e+05 8.4602438035e+06 9.0598241609e+06 7.1855424424e+00 2.2694421197e+01 -3.0310273499e+08 2.2833731222e+08 -5.8391698824e+02 -8.2221123129e+02 -3.6067185527e+08 3.6022703294e+08 -9.1793902533e+02 -4.8881808060e+02 -3.7819715772e+28 -2.6589720301e+10 7.5106780000e+25 5.0948691356e+08 3.0778800000e+08
9.4410000000e+05 8.4623982225e+06 9.0666333621e+06 7.1772503797e+00 2.2700252104e+01 -3.0327780902e+08 2.2809057776e+08 -5.8324315237e+02 -8.2268506687e+02 -3.6094718265e+08 3.6008033014e+08 -9.1757684266e+02 -4.8920047484e+02 -3.7819715772e+28 -1.6059168197e+10 7.5106780000e+25 5.0958223455e+08 3.0778800000e+08
9.4440000000e+05 8.4645501532e+06 9.0734443115e+06 7.1689535476e+00 2.2706076303e+01 -3.0345268084e+08 2.2784370123e+08 -5.8256892892e+02 -8.2315835733e+02 -3.6122240137e+08 3.5993351270e+08 -9.1721462524e+02 -4.8958242312e+02 -3.7819715772e+28 -1.2247845434e+10 7.5106780000e+25 5.0967757427e+08 3.0778800000e+08
9.4470000000e+05 8.4666995942e+06 9.0802570072e+06 7.1606519516e+00 2.2711893790e+01 -3.0362735034e+08 2.2759668280e+08 -5.8189431834e+02 -8.2363110235e+02 -3.6149751142e+08 3.5978658073e+08 -9.1685237331e+02 -4.8996392586e+02 -3.7819715772e+28 -1.7346425399e+10 7.5106780000e+25 5.0977293272e+08 3.0778800000e+08
9.4500000000e+05 8.4688465439e+06 9.0870714471e+06 7.1523455969e+00 2.2717704560e+01 -3.0380181740e+08 2.2734952262e+08 -5.8121932106e+02 -8.2410330160e+02 -3.6177251279e+08 3.5963953439e+08 -9.1649008715e+02 -4.9034498350e+02 -3.7819715772e+28 -1.2975753473e+10 7.5106780000e+25 5.0986830990e+08 3.0778800000e+08
9.4530000000e+05 8.4709910011e+06 9.0938876293e+06 7.1440344892e+00 2.2723508611e+01 -3.0397608189e+08 2.2710222087e+08 -5.8054393754e+02 -8.2457495477e+02 -3.6204740547e+08 3.5949237379e+08 -9.1612776702e+02 -4.9072559648e+02 -3.7819715772e+28 -1.3842254570e+10 7.5106780000e+25 5.0996370579e+08 3.0778800000e+08
9.4560000000e+05 8.4731329642e+06 9.1007055516e+06 7.1357186339e+00 2.2729305938e+01 -3.0415014372e+08 2.2685477771e+08 -5.7986816821e+02 -8.2504606153e+02 -3.6232218945e+08 3.5934509907e+08 -9.1576541319e+02 -4.9110576522e+02 -3.7819715772e+28 -6.9031243318e+09 7.5106780000e+25 5.1005912041e+08 3.0778800000e+08
9.4590000000e+05 8.4752724318e+06 9.1075252122e+06 7.1273980363e+00 2.2735096537e+01 -3.0432400276e+08 2.2660719329e+08 -5.7919201351e+02 -8.2551662157e+02 -3.6259686472e+08 3.5919771037e+08 -9.1540302591e+02 -4.9148549017e+02 -3.7819715772e+28 -4.0813811190e+09 7.5106780000e+25 5.1015455375e+08 3.0778800000e+08
9.4620000000e+05 8.4774094025e+06 9.1143466089e+06 7.1190727021e+00 2.2740880404e+01 -3.0449765889e+08 2.2635946779e+08 -5.7851547390e+02 -8.2598663456e+02 -3.6287143126e+08 3.5905020782e+08 -9.1504060547e+02 -4.9186477175e+02 -3.7819715772e+28 -8.6113943047e+09 7.5106780000e+25 5.1025000581e+08 3.0778800000e+08
9.4650000000e+05 8.4795438749e+06 9.1211697397e+06 7.1107426367e+00 2.2746657536e+01 -3.0467111200e+08 2.2611160136e+08 -5.7783854982e+02 -8.2645610018e+02 -3.6314588908e+08 3.5890259155e+08 -9.1467815211e+02 -4.9224361039e+02 -3.7819715772e+28 -6.9191274599e+09 7.5106780000e+25 5.1034547658e+08 3.0778800000e+08
9.4680000000e+05 8.4816758476e+06 9.1279946027e+06 7.1024078454e+00 2.2752427927e+01 -3.0484436198e+08 2.2586359418e+08 -5.7716124171e+02 -8.2692501812e+02 -3.6342023815e+08 3.5875486170e+08 -9.1431566610e+02 -4.9262200653e+02 -3.7819715772e+28 -3.6871433844e+09 7.5106780000e+25 5.1044096606e+08 3.0778800000e+08
9.4710000000e+05 8.4838053192e+06 9.1348211958e+06 7.0940683339e+00 2.2758191575e+01 -3.0501740871e+08 2.2561544641e+08 -5.7648355001e+02 -8.2739338805e+02 -3.6369447847e+08 3.5860701839e+08 -9.1395314770e+02 -4.9299996059e+02 -3.7819715772e+28 -5.3800015864e+09 7.5106780000e+25 5.1053647425e+08 3.0778800000e+08
9.4740000000e+05 8.4859322881e+06 9.1416495170e+06 7.0857241076e+00 2.2763948476e+01 -3.0519025207e+08 2.2536715820e+08 -5.7580547518e+02 -8.2786120966e+02 -3.6396861003e+08 3.5845906177e+08 -9.1359059718e+02 -4.9337747300e+02 -3.7819715772e+28 -1.1889412578e+10 7.5106780000e+25 5.1063200115e+08 3.0778800000e+08
9.4770000000e+05 8.4880567532e+06 9.1484795642e+06 7.0773751720e+00 2.2769698625e+01 -3.0536289196e+08 2.2511872974e+08 -5.7512701765e+02 -8.2832848263e+02 -3.6424263283e+08 3.5831099196e+08 -9.1322801480e+02 -4.9375454420e+02 -3.7819715772e+28 -7.6490201989e+08 7.5106780000e+25 5.1072754675e+08 3.0778800000e+08
9.4800000000e+05 8.4901787128e+06 9.1553113355e+06 7.0690215325e+00 2.2775442019e+01 -3.0553532824e+08 2.2487016117e+08 -5.7444817787e+02 -8.2879520664e+02 -3.6451654684e+08 3.5816280909e+08 -9.1286540081e+02 -4.9413117460e+02 -3.7819715772e+28 -4.0530442704e+09 7.5106780000e+25 5.1082311106e+08 3.0778800000e+08
9.4830000000e+05 8.4922981656e+06 9.1621448288e+06 7.0606631946e+00 2.2781178653e+01 -3.0570756082e+08 2.2462145267e+08 -5.7376895630e+02 -8.2926138137e+02 -3.6479035206e+08 3.5801451329e+08 -9.1250275548e+02 -4.9450736465e+02 -3.7819715772e+28 -6.6287806117e+09 7.5106780000e+25 5.1091869407e+08 3.0778800000e+08
9.4860000000e+05 8.4944151102e+06 9.1689800420e+06 7.0523001639e+00 2.2786908524e+01 -3.0587958958e+08 2.2437260440e+08 -5.7308935337e+02 -8.2972700650e+02 -3.6506404849e+08 3.5786610471e+08 -9.1214007907e+02 -4.9488311476e+02 -3.7819715772e+28 -7.0302280559e+09 7.5106780000e+25 5.1101429577e+08 3.0778800000e+08
9.4890000000e+05 8.4965295452e+06 9.1758169732e+06 7.0439324459e+00 2.2792631629e+01 -3.0605141440e+08 2.2412361652e+08 -5.7240936953e+02 -8.3019208173e+02 -3.6533763611e+08 3.5771758347e+08 -9.1177737183e+02 -4.9525842536e+02 -3.7819715772e+28 -5.1389904895e+08 7.5106780000e+25 5.1110991617e+08 3.0778800000e+08
9.4920000000e+05 8.4986414692e+06 9.1826556203e+06 7.0355600459e+00 2.2798347962e+01 -3.0622303516e+08 2.2387448920e+08 -5.7172900523e+02 -8.3065660672e+02 -3.6561111491e+08 3.5756894970e+08 -9.1141463404e+02 -4.9563329689e+02 -3.7819715772e+28 -5.2946830226e+09 7.5106780000e+25 5.1120555525e+08 3.0778800000e+08
9.4950000000e+05 8.5007508808e+06 9.1894959813e+06 7.0271829697e+00 2.2804057520e+01 -3.0639445176e+08 2.2362522261e+08 -5.7104826092e+02 -8.3112058117e+02 -3.6588448489e+08 3.5742020354e+08 -9.1105186594e+02 -4.9600772975e+02 -3.7819715772e+28 -1.2181683281e+10 7.5106780000e+25 5.1130121303e+08 3.0778800000e+08
9.4980000000e+05 8.5028577785e+06 9.1963380541e+06 7.0188012225e+00 2.2809760300e+01 -3.0656566408e+08 2.2337581691e+08 -5.7036713704e+02 -8.3158400476e+02 -3.6615774603e+08 3.5727134511e+08 -9.1068906779e+02 -4.9638172439e+02 -3.7819715772e+28 -1.0818198554e+10 7.5106780000e+25 5.1139688949e+08 3.0778800000e+08
9.5010000000e+05 8.5049621611e+06 9.2031818368e+06 7.0104148100e+00 2.2815456297e+01 -3.0673667201e+08 2.2312627226e+08 -5.6968563404e+02 -8.3204687718e+02 -3.6643089832e+08 3.5712237454e+08 -9.1032623986e+02 -4.9675528121e+02 -3.7819715772e+28 -7.3317699540e+09 7.5106780000e+25 5.1149258463e+08 3.0778800000e+08
9.5040000000e+05 8.5070640270e+06 9.2100273272e+06 7.0020237377e+00 2.2821145507e+01 -3.0690747542e+08 2.2287658884e+08 -5.6900375237e+02 -8.3250919810e+02 -3.6670394177e+08 3.5697329198e+08 -9.0996338239e+02 -4.9712840066e+02 -3.7819715772e+28 -1.5979335275e+10 7.5106780000e+25 5.1158829845e+08 3.0778800000e+08
9.5070000000e+05 8.5091633748e+06 9.2168745234e+06 6.9936280110e+00 2.2826827927e+01 -3.0707807422e+08 2.2262676680e+08 -5.6832149247e+02 -8.3297096722e+02 -3.6697687635e+08 3.5682409755e+08 -9.0960049565e+02 -4.9750108314e+02 -3.7819715772e+28 -1.8078267132e+10 7.5106780000e+25 5.1168403095e+08 3.0778800000e+08
9.5100000000e+05 8.5112602033e+06 9.2237234233e+06 6.9852276356e+00 2.2832503553e+01 -3.0724846828e+08 2.2237680631e+08 -5.6763885481e+02 -8.3343218423e+02 -3.6724970206e+08 3.5667479137e+08 -9.0923757990e+02 -4.9787332909e+02 -3.7819715772e+28 -3.0020583036e+10 7.5106780000e+25 5.1177978212e+08 3.0778800000e+08
9.5130000000e+05 8.5133545110e+06 9.2305740249e+06 6.9768226169e+00 2.2838172381e+01 -3.0741865750e+08 2.2212670754e+08 -5.6695583981e+02 -8.3389284879e+02 -3.6752241890e+08 3.5652537359e+08 -9.0887463539e+02 -4.9824513891e+02 -3.7819715772e+28 -2.7374067394e+10 7.5106780000e+25 5.1187555195e+08 3.0778800000e+08
9.5160000000e+05 8.5154462964e+06 9.2374263261e+06 6.9684129604e+00 2.2843834406e+01 -3.0758864175e+08 2.2187647066e+08 -5.6627244795e+02 -8.3435296061e+02 -3.6779502684e+08 3.5637584434e+08 -9.0851166237e+02 -4.9861651305e+02 -3.7819715772e+28 -2.2661860609e+10 7.5106780000e+25 5.1197134046e+08 3.0778800000e+08
9.5190000000e+05 8.5175355583e+06 9.2442803248e+06 6.9599986717e+00 2.2849489626e+01 -3.0775842093e+08 2.2162609582e+08 -5.6558867965e+02 -8.3481251937e+02 -3.6806752589e+08 3.5622620373e+08 -9.0814866110e+02 -4.9898745191e+02 -3.7819715772e+28 -3.1002720713e+10 7.5106780000e+25 5.1206714762e+08 3.0778800000e+08
9.5220000000e+05 8.5196222951e+06 9.2511360192e+06 6.9515797563e+00 2.2855138037e+01 -3.0792799492e+08 2.2137558320e+08 -5.6490453537e+02 -8.3527152476e+02 -3.6833991603e+08 3.5607645191e+08 -9.0778563184e+02 -4.9935795592e+02 -3.7819715772e+28 -2.0452126922e+10 7.5106780000e+25 5.1216297345e+08 3.0778800000e+08
9.5250000000e+05 8.5217065057e+06 9.2579934070e+06 6.9431562198e+00 2.2860779633e+01 -3.0809736361e+08 2.2112493296e+08 -5.6422001557e+02 -8.3572997646e+02 -3.6861219727e+08 3.5592658900e+08 -9.0742257484e+02 -4.9972802550e+02 -3.7819715772e+28 -2.3201251549e+10 7.5106780000e+25 5.1225881793e+08 3.0778800000e+08
9.5280000000e+05 8.5237881884e+06 9.2648524863e+06 6.9347280676e+00 2.2866414413e+01 -3.0826652689e+08 2.2087414527e+08 -5.6353512069e+02 -8.3618787416e+02 -3.6888436958e+08 3.5577661514e+08 -9.0705949035e+02 -5.0009766106e+02 -3.7819715772e+28 -2.5083254754e+10 7.5106780000e+25 5.1235468106e+08 3.0778800000e+08
9.5310000000e+05 8.5258673420e+06 9.2717132550e+06 6.9262953054e+00 2.2872042371e+01 -3.0843548465e+08 2.2062322029e+08 -5.6284985119e+02 -8.3664521756e+02 -3.6915643296e+08 3.5562653045e+08 -9.0669637863e+02 -5.0046686302e+02 -3.7819715772e+28 -2.6408093348e+10 7.5106780000e+25 5.1245056284e+08 3.0778800000e+08
9.5340000000e+05 8.5279439651e+06 9.2785757110e+06 6.9178579386e+00 2.2877663504e+01 -3.0860423676e+08 2.2037215820e+08 -5.6216420750e+02 -8.3710200633e+02 -3.6942838740e+08 3.5547633506e+08 -9.0633323993e+02 -5.0083563181e+02 -3.7819715772e+28 -3.3607675089e+10 7.5106780000e+25 5.1254646326e+08 3.0778800000e+08
9.5370000000e+05 8.5300180563e+06 9.2854398524e+06 6.9094159729e+00 2.2883277808e+01 -3.0877278313e+08 2.2012095915e+08 -5.6147819009e+02 -8.3755824017e+02 -3.6970023290e+08 3.5532602911e+08 -9.0597007450e+02 -5.0120396784e+02 -3.7819715772e+28 -4.2996345050e+10 7.5106780000e+25 5.1264238232e+08 3.0778800000e+08
9.5400000000e+05 8.5320896143e+06 9.2923056770e+06 6.9009694137e+00 2.2888885280e+01 -3.0894112364e+08 2.1986962331e+08 -5.6079179941e+02 -8.3801391877e+02 -3.6997196944e+08 3.5517561272e+08 -9.0560688260e+02 -5.0157187152e+02 -3.7819715772e+28 -4.1476152282e+10 7.5106780000e+25 5.1273832002e+08 3.0778800000e+08
9.5430000000e+05 8.5341586375e+06 9.2991731829e+06 6.8925182666e+00 2.2894485915e+01 -3.0910925818e+08 2.1961815085e+08 -5.6010503590e+02 -8.3846904182e+02 -3.7024359703e+08 3.5502508603e+08 -9.0524366448e+02 -5.0193934328e+02 -3.7819715772e+28 -4.1131677072e+10 7.5106780000e+25 5.1283427635e+08 3.0778800000e+08
9.5460000000e+05 8.5362251248e+06 9.3060423679e+06 6.8840625373e+00 2.2900079710e+01 -3.0927718663e+08 2.1936654194e+08 -5.5941790002e+02 -8.3892360900e+02 -3.7051511564e+08 3.5487444916e+08 -9.0488042039e+02 -5.0230638353e+02 -3.7819715772e+28 -4.5575559234e+10 7.5106780000e+25 5.1293025131e+08 3.0778800000e+08
9.5490000000e+05 8.5382890746e+06 9.3129132300e+06 6.8756022312e+00 2.2905666660e+01 -3.0944490888e+08 2.1911479674e+08 -5.5873039222e+02 -8.3937762002e+02 -3.7078652528e+08 3.5472370224e+08 -9.0451715058e+02 -5.0267299268e+02 -3.7819715772e+28 -4.2769096850e+10 7.5106780000e+25 5.1302624489e+08 3.0778800000e+08
9.5520000000e+05 8.5403504856e+06 9.3197857672e+06 6.8671373539e+00 2.2911246763e+01 -3.0961242482e+08 2.1886291542e+08 -5.5804251296e+02 -8.3983107455e+02 -3.7105782593e+08 3.5457284541e+08 -9.0415385530e+02 -5.0303917116e+02 -3.7819715772e+28 -3.8911806856e+10 7.5106780000e+25 5.1312225710e+08 3.0778800000e+08
9.5550000000e+05 8.5424093565e+06 9.3266599774e+06 6.8586679109e+00 2.2916820014e+01 -3.0977973435e+08 2.1861089815e+08 -5.5735426268e+02 -8.4028397229e+02 -3.7132901759e+08 3.5442187878e+08 -9.0379053480e+02 -5.0340491936e+02 -3.7819715772e+28 -4.2437000301e+10 7.5106780000e+25 5.1321828792e+08 3.0778800000e+08
9.5580000000e+05 8.5444656859e+06 9.3335358585e+06 6.8501939080e+00 2.2922386409e+01 -3.0994683734e+08 2.1835874509e+08 -5.5666564184e+02 -8.4073631293e+02 -3.7160010025e+08 3.5427080250e+08 -9.0342718933e+02 -5.0377023772e+02 -3.7819715772e+28 -3.9182334124e+10 7.5106780000e+25 5.1331433735e+08 3.0778800000e+08
9.5610000000e+05 8.5465194724e+06 9.3404134085e+06 6.8417153505e+00 2.2927945946e+01 -3.1011373370e+08 2.1810645642e+08 -5.5597665088e+02 -8.4118809617e+02 -3.7187107390e+08 3.5411961668e+08 -9.0306381915e+02 -5.0413512663e+02 -3.7819715772e+28 -3.5574572997e+10 7.5106780000e+25 5.1341040538e+08 3.0778800000e+08
9.5640000000e+05 8.5485707147e+06 9.3472926254e+06 6.8332322442e+00 2.2933498619e+01 -3.1028042330e+08 2.1785403229e+08 -5.5528729028e+02 -8.4163932169e+02 -3.7214193853e+08 3.5396832147e+08 -9.0270042449e+02 -5.0449958652e+02 -3.7819715772e+28 -3.3329963327e+10 7.5106780000e+25 5.1350649203e+08 3.0778800000e+08
9.5670000000e+05 8.5506194113e+06 9.3541735070e+06 6.8247445946e+00 2.2939044425e+01 -3.1044690603e+08 2.1760147288e+08 -5.5459756047e+02 -8.4208998919e+02 -3.7241269415e+08 3.5381691698e+08 -9.0233700561e+02 -5.0486361780e+02 -3.7819715772e+28 -2.2039743105e+10 7.5106780000e+25 5.1360259726e+08 3.0778800000e+08
9.5700000000e+05 8.5526655610e+06 9.3610560514e+06 6.8162524072e+00 2.2944583360e+01 -3.1061318180e+08 2.1734877835e+08 -5.5390746191e+02 -8.4254009836e+02 -3.7268334074e+08 3.5366540334e+08 -9.0197356276e+02 -5.0522722087e+02 -3.7819715772e+28 -2.2354903752e+10 7.5106780000e+25 5.1369872110e+08 3.0778800000e+08
9.5730000000e+05 8.5547091623e+06 9.3679402563e+06 6.8077556877e+00 2.2950115422e+01 -3.1077925047e+08 2.1709594888e+08 -5.5321699506e+02 -8.4298964890e+02 -3.7295387829e+08 3.5351378069e+08 -9.0161009618e+02 -5.0559039615e+02 -3.7819715772e+28 -3.4916760340e+10 7.5106780000e+25 5.1379486352e+08 3.0778800000e+08
9.5760000000e+05 8.5567502140e+06 9.3748261199e+06 6.7992544416e+00 2.2955640605e+01 -3.1094511196e+08 2.1684298462e+08 -5.5252616037e+02 -8.4343864050e+02 -3.7322430679e+08 3.5336204914e+08 -9.0124660612e+02 -5.0595314405e+02 -3.7819715772e+28 -3.3412639222e+10 7.5106780000e+25 5.1389102453e+08 3.0778800000e+08
9.5790000000e+05 8.5587887145e+06 9.3817136400e+06 6.7907486746e+00 2.2961158906e+01 -3.1111076613e+08 2.1658988575e+08 -5.5183495829e+02 -8.4388707285e+02 -3.7349462625e+08 3.5321020884e+08 -9.0088309282e+02 -5.0631546498e+02 -3.7819715772e+28 -3.3060265873e+10 7.5106780000e+25 5.1398720412e+08 3.0778800000e+08
9.5820000000e+05 8.5608246627e+06 9.3886028146e+06 6.7822383922e+00 2.2966670321e+01 -3.1127621290e+08 2.1633665243e+08 -5.5114338928e+02 -8.4433494565e+02 -3.7376483664e+08 3.5305825991e+08 -9.0051955655e+02 -5.0667735934e+02 -3.7819715772e+28 -2.2123377046e+10 7.5106780000e+25 5.1408340228e+08 3.0778800000e+08
9.5850000000e+05 8.5628580571e+06 9.3954936415e+06 6.7737236001e+00 2.2972174847e+01 -3.1144145213e+08 2.1608328484e+08 -5.5045145380e+02 -8.4478225859e+02 -3.7403493798e+08 3.5290620247e+08 -9.0015599753e+02 -5.0703882755e+02 -3.7819715772e+28 -3.2276819720e+10 7.5106780000e+25 5.1417961901e+08 3.0778800000e+08
9.5880000000e+05 8.5648888964e+06 9.4023861188e+06 6.7652043038e+00 2.2977672479e+01 -3.1160648373e+08 2.1582978313e+08 -5.4975915229e+02 -8.4522901137e+02 -3.7430493024e+08 3.5275403665e+08 -8.9979241602e+02 -5.0739987002e+02 -3.7819715772e+28 -2.7172490296e+10 7.5106780000e+25 5.1427585431e+08 3.0778800000e+08
9.5910000000e+05 8.5669171793e+06 9.4092802443e+06 6.7566805089e+00 2.2983163215e+01 -3.1177130759e+08 2.1557614749e+08 -5.4906648523e+02 -8.4567520368e+02 -3.7457481343e+08 3.5260176259e+08 -8.9942881226e+02 -5.0776048716e+02 -3.7819715772e+28 -2.3403685543e+10 7.5106780000e+25 5.1437210818e+08 3.0778800000e+08
9.5940000000e+05 8.5689429043e+06 9.4161760160e+06 6.7481522212e+00 2.2988647050e+01 -3.1193592359e+08 2.1532237807e+08 -5.4837345305e+02 -8.4612083522e+02 -3.7484458753e+08 3.5244938040e+08 -8.9906518649e+02 -5.0812067936e+02 -3.7819715772e+28 -3.0845738236e+10 7.5106780000e+25 5.1446838059e+08 3.0778800000e+08
9.5970000000e+05 8.5709660701e+06 9.4230734319e+06 6.7396194461e+00 2.2994123980e+01 -3.1210033162e+08 2.1506847504e+08 -5.4768005622e+02 -8.4656590569e+02 -3.7511425254e+08 3.5229689022e+08 -8.9870153897e+02 -5.0848044704e+02 -3.7819715772e+28 -2.7591480037e+10 7.5106780000e+25 5.1456467156e+08 3.0778800000e+08
9.6000000000e+05 8.5729866755e+06 9.4299724897e+06 6.7310821893e+00 2.2999594002e+01 -3.1226453158e+08 2.1481443858e+08 -5.4698629520e+02 -8.4701041478e+02 -3.7538380845e+08 3.5214429218e+08 -8.9833786993e+02 -5.0883979060e+02 -3.7819715772e+28 -2.1021139194e+10 7.5106780000e+25 5.1466098107e+08 3.0778800000e+08
9.6030000000e+05 8.5750047190e+06 9.4368731876e+06 6.7225404564e+00 2.3005057113e+01 -3.1242852336e+08 2.1456026885e+08 -5.4629217044e+02 -8.4745436220e+02 -3.7565325526e+08 3.5199158639e+08 -8.9797417962e+02 -5.0919871046e+02 -3.7819715772e+28 -2.2032536767e+10 7.5106780000e+25 5.1475730913e+08 3.0778800000e+08
9.6060000000e+05 8.5770201993e+06 9.4437755233e+06 6.7139942530e+00 2.3010513308e+01 -3.1259230685e+08 2.1430596602e+08 -5.4559768239e+02 -8.4789774763e+02 -3.7592259295e+08 3.5183877299e+08 -8.9761046827e+02 -5.0955720701e+02 -3.7819715772e+28 -2.0681816174e+10 7.5106780000e+25 5.1485365572e+08 3.0778800000e+08
9.6090000000e+05 8.5790331151e+06 9.4506794949e+06 6.7054435848e+00 2.3015962583e+01 -3.1275588194e+08 2.1405153026e+08 -5.4490283152e+02 -8.4834057077e+02 -3.7619182153e+08 3.5168585211e+08 -8.9724673614e+02 -5.0991528066e+02 -3.7819715772e+28 -2.0543181563e+10 7.5106780000e+25 5.1495002084e+08 3.0778800000e+08
9.6120000000e+05 8.5810434650e+06 9.4575851002e+06 6.6968884574e+00 2.3021404936e+01 -3.1291924851e+08 2.1379696173e+08 -5.4420761828e+02 -8.4878283134e+02 -3.7646094099e+08 3.5153282387e+08 -8.9688298347e+02 -5.1027293182e+02 -3.7819715772e+28 -1.4349627359e+10 7.5106780000e+25 5.1504640449e+08 3.0778800000e+08
9.6150000000e+05 8.5830512477e+06 9.4644923371e+06 6.6883288765e+00 2.3026840361e+01 -3.1308240647e+08 2.1354226062e+08 -5.4351204314e+02 -8.4922452901e+02 -3.7672995132e+08 3.5137968839e+08 -8.9651921049e+02 -5.1063016088e+02 -3.7819715772e+28 -1.7882498863e+10 7.5106780000e+25 5.1514280665e+08 3.0778800000e+08
9.6180000000e+05 8.5850564619e+06 9.4714012037e+06 6.6797648475e+00 2.3032268856e+01 -3.1324535570e+08 2.1328742707e+08 -5.4281610654e+02 -8.4966566349e+02 -3.7699885252e+08 3.5122644581e+08 -8.9615541745e+02 -5.1098696825e+02 -3.7819715772e+28 -1.1722661202e+10 7.5106780000e+25 5.1523922733e+08 3.0778800000e+08
9.6210000000e+05 8.5870591062e+06 9.4783116978e+06 6.6711963763e+00 2.3037690417e+01 -3.1340809610e+08 2.1303246127e+08 -5.4211980895e+02 -8.5010623449e+02 -3.7726764457e+08 3.5107309625e+08 -8.9579160460e+02 -5.1134335434e+02 -3.7819715772e+28 -9.7348871861e+09 7.5106780000e+25 5.1533566652e+08 3.0778800000e+08
